order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
d68168b8-14f3-48fe-8a4d-e02ff185a669,919de531-031b-4706-955a-a1d11fc3d898,2024-06-09T08:57,1,6.51,Card,Cancelled
bce5bcb4-a57f-46e4-bde7-e16af4232243,cf4413ec-2991-4c06-847f-e4e679a6bcc0,2024-02-17T08:57,6,129.42,Card,Cancelled
ae15f9de-b6e5-4ee4-a2b0-3b7a16669d1f,dee758a7-6029-41e9-bc24-c63cbb5a47b8,2025-01-29T08:57,1,5.79,Online,Completed
64e25a58-cf27-4fd7-80a0-0eb297c17963,fc98da21-d24c-419d-84c5-f6d8bd99ef13,2024-08-07T08:57,4,89.36,Cash,Completed
957f7897-630e-4833-ae50-236c54f8551b,3e4f58e3-d010-4e2f-8436-e32feb060d68,2025-01-01T08:57,8,47.60,Cash,Completed
f5b1747f-98f4-440c-a35d-dcaa3d56dceb,0164dd5d-2ea8-4790-8109-18e95ade1240,2023-12-22T08:57,9,165.87,Card,Completed
eb9bd918-2208-48d3-a8b4-11f0d13ba56f,27b03994-7c7a-41a6-b082-6255283e0d93,2024-08-15T08:57,2,49.90,Card,Completed
d6086c1d-0202-4df0-bdb6-d18adbbb20a1,61ba86e0-272d-428c-a49e-6d82558aefa3,2024-08-27T08:57,3,59.43,Card,Completed
0ba81912-f445-40e6-b45e-c233a4a42f60,c3eaed9f-13d1-4e0b-8233-a4ac29c424d9,2025-09-17T08:57,1,20.38,Online,Completed
34688b8a-1630-4ea1-aebc-a924a76da6b9,70b42e1d-bda9-46ed-8cfd-6ef3835bf152,2024-12-17T08:57,7,204.82,Online,Pending
93bcd349-7a61-42c6-8478-0d2a9fb3a4e6,3e16e4d8-1820-4f7b-8a83-18a174fc8668,2024-10-20T08:57,4,51.88,Cash,Pending
da6cbcb4-ef52-4d67-a8ab-e8d4cf5ded72,00b656a8-5be6-4617-b05e-4e1e7324fce8,2024-10-03T08:57,3,20.46,Card,Cancelled
b43cf34e-b9a9-43ff-90d5-8ac0d11a4ac2,8485de54-d0d8-4768-86bb-66d240093d10,2024-03-27T08:57,2,59.12,Cash,Pending
ec801a07-e3a2-4463-b6e2-04baca2c318d,4822f4a4-aa52-4289-b5b8-d19062c68242,2023-12-02T08:57,5,122.30,Cash,Cancelled
8a2f02f6-b188-4c8c-bb18-bc5eb2fea38b,20db66cf-e7eb-46e8-bd1e-05d05f5e7f6c,2025-01-16T08:57,9,55.80,Online,Completed
afeb8a97-952a-420a-a361-7a61ae45bd5f,9320d5d8-0100-46d7-803c-1fc3caea451d,2025-06-24T08:57,4,59.60,Cash,Cancelled
1b4d41e3-0529-4d97-9001-4618223748dc,a891527a-3a1c-4845-97b7-fd9caf366a69,2025-07-28T08:57,9,200.43,Online,Pending
9e6ebb66-d22e-466e-a3c6-e362a8e836f6,a891527a-3a1c-4845-97b7-fd9caf366a69,2025-04-09T08:57,7,110.18,Online,Completed
38a4e73b-ba44-4f60-97f5-bb36aacce457,908e593b-b660-4850-8b44-a4c80e9bc400,2025-01-17T08:57,9,56.79,Card,Completed
6515d615-2367-4924-ad68-a2ada42e679a,94a0f577-45ca-440d-9e59-e2d28f0eb70a,2023-12-15T08:57,6,97.02,Card,Cancelled
d12019f9-dfbc-4cfc-a004-e6b041416c7e,543b8598-e8a8-4089-acaa-de7c20c93a58,2024-01-05T08:57,6,112.44,Cash,Completed
6a2681f8-9bab-4698-8112-964ced2f45e8,8e95255e-eb2a-48e0-bdf9-57de47fde4f2,2024-04-04T08:57,4,86.36,Online,Cancelled
4716d416-a141-4ad4-815b-3f995288d777,8da2dfe7-1cd9-41a3-a8f9-1752f23a877d,2024-05-21T08:57,9,249.66,Card,Pending
6c303bf1-502f-49cf-b1f0-bfa9d3aeb91f,821378e4-2df7-4a77-b40f-c86734776570,2025-04-29T08:57,2,54.92,Online,Cancelled
0c1c4f9d-33c3-4bbb-9d05-0a4bd321dfe9,96285c17-d68e-498b-9ec6-dea4b5151e7d,2024-09-25T08:57,7,69.86,Online,Completed
48a34887-7c60-47a9-90ab-b0325d9c1e09,9320d5d8-0100-46d7-803c-1fc3caea451d,2025-08-12T08:57,7,49.84,Card,Completed
87eb8316-d13c-4410-81e8-cdb3842267aa,d7304d1c-988e-48f6-8009-9b981a3a05b4,2024-05-30T08:57,9,171.36,Online,Completed
6b6d266a-26d7-4fff-9492-ba0138041c1a,0986ffe3-1c58-407d-a4e8-b978814f622c,2025-01-16T08:57,8,174.40,Cash,Pending
5f54cd98-47fd-4c94-b1c6-1d03a981ad03,e9e6ea71-30a6-4b2f-8d1c-2792a231debd,2024-08-28T08:57,3,79.98,Cash,Completed
3c6a9d07-405a-4cad-8c3a-26179a87221a,37783778-89b2-4725-a8b3-a030d03fc334,2025-08-01T08:57,1,5.48,Online,Cancelled
34a7d42e-7a99-4f33-9b10-04c2d1bc669a,55e5344c-0280-417c-833b-6255502da6a7,2025-04-24T08:57,9,243.54,Cash,Completed
b1d861d4-8009-40b9-a4c0-92738343fcf3,27b03994-7c7a-41a6-b082-6255283e0d93,2023-09-27T08:57,5,32.50,Card,Completed
