order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
adc37c90-39e1-4e66-9abd-14b067dd9b71,0cd3faee-9ea3-47de-97b6-c6cb42afaedf,2025-06-26T08:57,9,85.41,Card,Pending
6b7633d0-0fc5-47dd-a3b5-80c3a90d9934,70b42e1d-bda9-46ed-8cfd-6ef3835bf152,2024-08-18T08:57,8,186.48,Online,Cancelled
8bc0c3fc-fedb-442c-8472-15b1d23a9c81,88a7f7d7-ad67-4fde-aab3-674fe8f8db12,2025-05-06T08:57,9,88.83,Online,Pending
ffe8d10c-b610-45de-b953-470781163821,dee758a7-6029-41e9-bc24-c63cbb5a47b8,2024-12-11T08:57,7,57.26,Cash,Pending
c78203ed-ea9a-44b5-a44a-9b3699d68116,a4818069-1c3d-4e4c-bbdb-848ff4f2cd20,2024-11-16T08:57,1,26.66,Online,Pending
020894fd-6a78-44da-8824-1f43d6a80452,48cc92b4-892d-42ce-8c32-f65e07f8cdbc,2024-11-01T08:57,6,90.36,Online,Completed
a2e4dec1-41ad-4a4d-831a-a17d76f4c20a,5b49957a-e5cb-4eb5-bc0f-d6015a190b26,2023-11-30T08:57,1,29.84,Card,Pending
dc544cd1-6f67-4e9c-9fe7-4aeff6cac501,1641ada2-0333-42d6-b483-73cc23ee6010,2025-08-11T08:57,5,96.45,Card,Cancelled
a31cfd95-2a9e-474f-b698-5c72317aa10f,32bcd4b6-76fa-44b4-b0f6-015b61c9bf19,2025-08-01T08:57,7,164.85,Card,Pending
90fefe10-b72a-4241-9c68-4ea6d0ab1634,0c85352b-db91-4fc8-8cfb-b6666ba538c0,2024-01-23T08:57,1,12.14,Card,Cancelled
8c8937d9-fae4-4430-8f4c-d90a7c955c0d,ca2baef3-f55a-41d4-bbde-f9077857b3a3,2023-10-14T08:57,7,186.20,Card,Cancelled
59c8aafb-662e-4163-87ab-f757b1e9a757,3e4f58e3-d010-4e2f-8436-e32feb060d68,2025-09-19T08:57,5,68.90,Cash,Completed
7c184fa5-e1fb-4b83-8bb6-27ff22106a87,2d12fecb-b5e9-4f66-bc24-a3ae7a3e781c,2024-04-26T08:57,1,11.39,Cash,Pending
0373323b-e2e0-4c15-bb9a-ebaf53e47f6c,36e722d4-2185-4803-8fa3-a1b00076c756,2025-01-19T08:57,9,198.27,Online,Completed
04cd4d50-41eb-446b-a23a-f8b950fdc654,e4245338-e3e5-48a3-8ec6-c628953cc269,2024-10-30T08:57,5,72.80,Cash,Cancelled
9b981c82-75b7-4a69-9975-881f84f6b3a3,d5a7cb4b-7bfb-4e2f-9af3-bcdf814c5b13,2023-12-13T08:57,1,24.74,Card,Pending
95fee56a-ef61-49c0-85df-8bf0e7f9cd50,7f6e52dc-3527-41d9-8cd2-491c6ccf96ef,2025-09-17T08:57,3,54.78,Online,Completed
e45a4c3f-ac8e-45c9-9ca6-27a1fc401627,837120d3-dff5-45fc-b7a0-36b97e6c0ada,2025-08-19T08:57,6,157.38,Cash,Cancelled
6d972cca-d972-4dcf-b05b-2367e4992f00,c7caa774-a1aa-457f-b021-9597ca4c1f45,2024-02-27T08:57,5,78.25,Card,Pending
aecd4187-f79d-44af-9a19-785f5dab15da,20db66cf-e7eb-46e8-bd1e-05d05f5e7f6c,2024-03-20T08:57,7,128.10,Online,Pending
7dad0f7d-c788-43d5-9432-1a0224c9e2dc,9b9ba19c-df28-47d3-99a2-3300f549d78c,2025-05-14T08:57,7,128.87,Card,Cancelled
ecda988c-aa4c-4b92-9fca-275d173a4943,7724772b-216a-45cc-986b-291e527fda4f,2024-03-28T08:57,3,33.45,Card,Completed
46d456ee-cec9-43cc-817f-3ec3ed4ee712,282e2b41-22ed-424d-8513-749dba6c0633,2024-11-25T08:57,6,118.02,Cash,Completed
bd510a8c-0f00-4375-95c1-c79351bb4bca,80b61d47-19ef-4737-9657-b9ba85231538,2025-06-12T08:57,5,81.65,Online,Pending
f99df638-76dc-42e7-8e34-18c19d1386c2,975c19c1-7427-41b5-a623-22befeb0c9b0,2025-07-30T08:57,6,38.70,Card,Completed
197373bc-6c06-4dd7-801e-7129293f7a39,0b5f1270-14c4-412f-9b1b-c0019a528c34,2025-09-17T08:57,9,172.17,Card,Completed
724d7c23-8930-41d4-9a42-9fdfcceecf0e,a60a58e8-f453-4c38-8147-8a0b5d5529b3,2024-11-14T08:57,2,41.92,Online,Cancelled
72c9ee86-72a9-4223-a50e-d60350a59875,16547bee-9860-474d-af0d-29bf61f89944,2024-11-25T08:57,6,95.34,Card,Pending
9885179e-22b8-4ed0-990b-45815d1e0adc,aa2a167f-a069-4656-ba88-eeb834d91705,2024-02-27T08:57,1,27.22,Card,Pending
339758d4-d00e-4bfa-aafd-2626e8301acf,0d71ac5c-42df-4ee0-8a2c-1d19ae14f2b4,2023-10-05T08:57,7,61.95,Online,Completed
842b2df0-4e4b-4402-ba1e-f963b0d940be,0c85352b-db91-4fc8-8cfb-b6666ba538c0,2024-04-27T08:57,4,100.60,Cash,Pending
49faa89b-bd85-4fa9-9576-c5cde288f6c1,3beb2599-7cf6-49a2-8402-4f7a1f931c16,2025-04-17T08:57,2,45.40,Card,Cancelled
ee56cf26-51ae-4957-97fc-afb524484822,c7caa774-a1aa-457f-b021-9597ca4c1f45,2024-12-21T08:57,1,26.23,Online,Completed
96bd5e67-2973-44f5-a03b-0e7ff4f8f8f3,7f6e52dc-3527-41d9-8cd2-491c6ccf96ef,2025-08-24T08:57,6,136.44,Online,Completed
9c46b5ca-1955-46b8-8c44-0ced399fa146,7f6e52dc-3527-41d9-8cd2-491c6ccf96ef,2024-02-03T08:57,6,146.88,Online,Pending
61a6e202-a6b4-4b93-bc44-b4599bbd301c,2c6359b4-d798-4bbe-99ab-3e8fbadbd262,2024-07-24T08:57,4,48.28,Card,Pending
ccddb7f8-23bf-49dc-af2a-48e3c45c005f,208d258d-eb72-4d45-86bc-60bc62235e47,2024-11-12T08:57,3,74.01,Cash,Pending
57626f98-e7f2-49f8-801d-2441eb83fc29,cf4413ec-2991-4c06-847f-e4e679a6bcc0,2023-12-11T08:57,6,94.44,Card,Completed
683d534d-d382-4b84-86c2-05799c529c52,b6c4df19-a3af-4c14-8546-967d530b8399,2024-07-31T08:57,3,50.58,Online,Completed
c3c4e7ff-5011-4b7a-9a25-0507eb24a740,a4d5a5cd-a811-4a47-95be-44bd16cef033,2025-02-18T08:57,7,176.61,Online,Completed
a43976f6-99f0-4996-8ea6-262bfa8846da,0b5f1270-14c4-412f-9b1b-c0019a528c34,2023-11-21T08:57,6,140.76,Cash,Cancelled
c38834ce-5f22-470a-ad62-9e13f178797c,2f5473c0-2cd9-4107-bb82-e9550ff23f1f,2025-05-07T08:57,3,26.49,Cash,Pending
93c98970-b2fc-40e1-b173-db86dee32c0e,7f3a4870-cc51-4333-8fcb-bdf3cea07450,2025-03-21T08:57,7,160.79,Online,Pending
967fa904-0689-4d14-88f3-6dd42ae91e79,37783778-89b2-4725-a8b3-a030d03fc334,2025-09-12T08:57,2,34.34,Cash,Cancelled
0cc518d9-ffe3-43a2-b34c-b389f488de5a,cf4413ec-2991-4c06-847f-e4e679a6bcc0,2024-10-01T08:57,4,23.12,Online,Completed
61219755-025a-46de-ac14-05d95853daf9,29f428f2-33a4-487b-bbc6-a0971ce6e348,2024-04-17T08:57,3,69.54,Card,Cancelled
ca5606b0-f277-46a2-a7b8-c05b7f68f5a1,625da7a3-5d14-45f0-bba1-e07bc237c067,2024-04-17T08:57,4,82.88,Cash,Cancelled
140c462e-dc3c-4525-8344-2498b7f57105,523f4db1-54e5-4abd-9e8c-fa0cf8bcb303,2023-10-19T08:57,8,67.12,Cash,Completed
5f160e0e-0e0a-4e89-aa49-d4598dcd8605,27b03994-7c7a-41a6-b082-6255283e0d93,2024-08-30T08:57,2,43.24,Online,Cancelled
e1ea5c8a-6860-4a23-accd-a865a0f92040,5a33aa14-6080-4e41-a085-759cc5cf677a,2025-08-16T08:57,8,186.72,Card,Completed
842ee877-1cd0-43ed-a6e9-8639329bc645,612d53e4-cdbb-4b77-a993-84140c268d35,2023-12-28T08:57,5,60.85,Card,Cancelled
f9ff168f-5d15-4e52-be5c-aa30b2b3676e,be469095-674e-4c28-bc97-14826255c637,2024-12-11T08:57,9,203.13,Card,Completed
0c0efa42-515d-46d9-87a2-5b8e9594e398,e714bbea-625c-4d85-ad54-4ffea542ba14,2024-12-09T08:57,1,25.93,Card,Completed
3e5a53c0-bacb-4ac6-94bd-b440c7ded49c,a97e7bea-6faa-4a4c-b60c-9fad4c5b7d25,2025-07-25T08:57,3,39.12,Card,Cancelled
3db7f8a7-730c-47cd-852c-18e294874c6c,b649a657-6bda-4b0a-8b87-a5358feda684,2025-07-30T08:57,5,126.40,Online,Completed
4c938818-d9f4-47c5-bd94-1359ce8fb175,1f1ecf46-1052-401c-99a3-1c2234673a3a,2023-10-05T08:57,2,31.56,Online,Pending
420eea79-ce31-4fd1-a17a-b171a4c773aa,a60a58e8-f453-4c38-8147-8a0b5d5529b3,2024-05-23T08:57,8,176.40,Cash,Completed
8da8b306-3c9f-4bdd-b051-b1118298a747,f2a7ed2d-1332-4946-a6b0-7ea433131b3b,2024-12-02T08:57,1,23.63,Cash,Cancelled
af11c298-8cba-4958-8e5f-42bed268156f,3cadef76-e5d8-4aea-a266-3301330826e9,2024-01-16T08:57,8,132.80,Online,Pending
c4921377-536c-440a-bace-2f334430fd8e,2768da6d-df33-4a5c-b5e6-53fa38d1b87d,2024-06-19T08:57,7,72.59,Cash,Completed
