order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
7cf57998-2d72-4b2d-915d-cfb2577e941f,e8947d21-87bd-441f-8572-6e815165ab50,2025-06-19T08:57,6,33.18,Cash,Cancelled
9c0bc62a-a5f1-4ea0-850a-ff5549889a29,523f4db1-54e5-4abd-9e8c-fa0cf8bcb303,2024-04-24T08:57,8,183.92,Online,Completed
9ef61542-fd17-4cb7-b777-13293a7cc999,4a3cd611-02a9-4463-83e3-80dbc76a2369,2024-04-28T08:57,8,113.60,Cash,Pending
6067e8d1-58dc-4c7f-b0fe-04078802c000,3331adf1-b227-4531-8305-2db41537c5ca,2024-03-26T08:57,7,110.04,Card,Cancelled
c31cd09c-5880-4f58-817a-fd9e5073233d,5b49957a-e5cb-4eb5-bc0f-d6015a190b26,2025-02-16T08:57,3,45.81,Cash,Pending
8291cd42-7091-461b-9aa2-c1b5a9f0205c,208d258d-eb72-4d45-86bc-60bc62235e47,2024-04-10T08:57,6,178.32,Online,Pending
2fce9364-5fc6-41f8-b3b7-4c5a3058a74d,cbbf3700-d041-4a6f-bbae-57ecee0ef71e,2025-02-23T08:57,7,179.27,Card,Cancelled
2502185e-8644-498b-9a65-8dddecdcf73f,3beb2599-7cf6-49a2-8402-4f7a1f931c16,2023-12-20T08:57,1,15.56,Cash,Completed
9753b2c4-e8c1-4704-a8b1-d6560f704860,7f3a4870-cc51-4333-8fcb-bdf3cea07450,2025-02-18T08:57,6,88.50,Cash,Cancelled
83d7b258-dda5-4886-a94c-d87cf189d363,a60a58e8-f453-4c38-8147-8a0b5d5529b3,2024-04-23T08:57,8,122.88,Online,Completed
544aea2c-d888-434b-8cc7-6bd1c04719fb,92fb180c-8c28-4b9e-9f58-5f7d411146fd,2023-12-08T08:57,9,162.81,Cash,Pending
25f64d3c-b81b-4ae9-b87f-d7467e49d3ac,3e16e4d8-1820-4f7b-8a83-18a174fc8668,2024-07-11T08:57,5,109.40,Online,Completed
ba34e149-682f-4241-bd22-682cbfb87e7d,cbbf3700-d041-4a6f-bbae-57ecee0ef71e,2023-10-15T08:57,7,88.13,Online,Completed
6ff326c5-514a-4f7a-825e-b48d44a41992,0164dd5d-2ea8-4790-8109-18e95ade1240,2025-09-08T08:57,9,155.16,Card,Cancelled
a8ecdd7e-f1e3-482e-8e4c-d12ea540e1d3,8da2dfe7-1cd9-41a3-a8f9-1752f23a877d,2024-02-20T08:57,6,93.42,Online,Completed
2db2ae05-8d14-40b0-aa31-6947f93c62f1,687ae254-4739-411d-8552-e5cd9d48908d,2025-02-22T08:57,8,147.92,Online,Cancelled
3205abdc-8300-49f7-b0e0-4e41a4cf3431,33c10b31-2a54-4fb5-94f0-6b97087c8adf,2025-08-11T08:57,5,31.80,Card,Pending
09af6345-aa9c-449e-8a21-8c23323a66b4,15f04693-6ab4-48eb-be8a-1820b5b553dc,2024-12-28T08:57,2,47.34,Card,Completed
e01f07f3-bb2f-47de-b847-a3cc8053524e,f0e523c9-5307-495f-9d3c-61ec8e652e4c,2024-03-21T08:57,4,104.92,Card,Pending
2e6ce80b-70d4-44b2-ae4d-23ddf7da781e,0cfb71c9-7628-4ed3-b717-bd6637a33684,2025-08-23T08:57,9,153.45,Online,Cancelled
