order_id,restaurant_id,order_date,items_count,total_price_usd,payment_type,status
4e3e6141-0bc0-4b01-a77e-78dd77a0dfad,15f04693-6ab4-48eb-be8a-1820b5b553dc,2025-05-04T08:57,2,36.02,Online,Cancelled
22dc2941-139d-4eae-abb2-390558c81f45,f0e523c9-5307-495f-9d3c-61ec8e652e4c,2024-02-07T08:57,4,53.44,Card,Pending
bf214de2-d66f-4aed-bd3c-4aa09875f9e4,ca2baef3-f55a-41d4-bbde-f9077857b3a3,2025-02-13T08:57,5,36.80,Cash,Pending
fa09c1a0-f54a-4b12-ad59-f162957819c8,a97e7bea-6faa-4a4c-b60c-9fad4c5b7d25,2025-05-05T08:57,7,197.96,Online,Pending
fab0aae4-7b16-4c8a-adf9-1953697bed60,e02ac19a-7409-4c06-a296-d1c23edd7491,2024-08-31T08:57,1,28.85,Online,Cancelled
ce64c06b-0a63-4fb8-af08-6c00e61783e9,1f1ecf46-1052-401c-99a3-1c2234673a3a,2024-09-27T08:57,6,118.98,Card,Pending
9521e929-e843-4f02-8648-cd681eaa156d,8f51ee97-b88c-4b31-8a26-338dd3dd2196,2025-02-19T08:57,1,22.59,Card,Cancelled
0ce72edb-cc5e-45c8-b4be-22bc9613d14d,29f428f2-33a4-487b-bbc6-a0971ce6e348,2023-10-04T08:57,5,94.20,Online,Cancelled
cacb3255-6468-4951-be74-d511a41edd66,05dbcb4c-076a-4ad3-8724-795f8c09b377,2023-12-08T08:57,9,86.22,Online,Pending
a94bcd0f-6634-4042-8982-fa06e29b4193,15f04693-6ab4-48eb-be8a-1820b5b553dc,2025-07-28T08:57,8,139.44,Cash,Completed
7172ccac-0b58-4364-903d-8f09cd2dd2ba,0c1a7311-f554-4ca2-a217-2a29908ab547,2024-02-16T08:57,4,60.84,Card,Completed
d08feb51-8c16-47d6-9835-85e08ed7785d,b6c4df19-a3af-4c14-8546-967d530b8399,2025-01-19T08:57,5,88.25,Card,Cancelled
6dabff0c-ad77-4d7b-807f-782412616d6c,837120d3-dff5-45fc-b7a0-36b97e6c0ada,2024-06-01T08:57,9,214.02,Card,Pending
6a768853-8fd0-4826-9f7a-9690fa4f3115,e02ac19a-7409-4c06-a296-d1c23edd7491,2023-12-15T08:57,2,59.04,Cash,Cancelled
b72510c2-61fa-49f3-b7ed-357cd9546f7f,cf4413ec-2991-4c06-847f-e4e679a6bcc0,2024-07-01T08:57,3,45.09,Online,Pending
67aa1641-8e27-4a22-ba31-d46cb222810d,dee758a7-6029-41e9-bc24-c63cbb5a47b8,2024-09-07T08:57,8,204.32,Card,Pending
0455f39a-37ae-46ef-a2fd-652beff8896c,b649a657-6bda-4b0a-8b87-a5358feda684,2024-11-14T08:57,8,43.92,Cash,Pending
6f6acf5d-0daf-4f9d-a978-3570e81463c7,1641ada2-0333-42d6-b483-73cc23ee6010,2025-04-23T08:57,6,117.24,Card,Pending
7797030b-c27c-4970-b321-d8288bd24f25,11569f18-00f0-486a-bef4-3ffe91b24f76,2024-03-12T08:57,6,176.52,Online,Cancelled
6a1a87b2-d517-4eb6-9f72-8dedd2a6fb84,3e1b80d8-ab9e-4298-9020-0511591e8e0a,2025-09-13T08:57,7,139.16,Online,Pending
d7c65eec-a555-4082-a462-365bd925c3dd,22d079cb-6fe4-462b-a3e6-8112b2b077d0,2025-05-20T08:57,4,95.32,Card,Pending
f710eb86-05c4-456e-ae73-c882a50c36c9,a22547a5-5d15-493c-81b4-d856a67af484,2024-03-26T08:57,9,143.46,Card,Pending
b73356b7-f2d7-4f69-991b-58912d864eea,e7266698-2ec7-4c14-b895-eca82106ba34,2024-12-03T08:57,6,80.64,Cash,Completed
2a6f0322-dbce-47f4-939f-97d6e0ca0e11,687ae254-4739-411d-8552-e5cd9d48908d,2024-06-21T08:57,8,201.36,Card,Completed
6cc81186-b29e-4d56-8165-7f790f29c1ea,c0f65332-f4c2-45a0-b0dc-b7df5f82ac14,2025-05-06T08:57,3,28.80,Card,Pending
b325aa22-21c8-4ac4-8c3e-c80215b4349b,00b656a8-5be6-4617-b05e-4e1e7324fce8,2025-01-29T08:57,5,109.65,Online,Cancelled
06de2c9e-909b-400e-a142-b7710dd12649,a7136c65-a8b7-47c6-8c90-3287c184ca38,2023-12-29T08:57,6,162.60,Card,Completed
a9341752-1c73-40ee-a4cf-a4370f65ff56,259f2921-a432-48e5-bd77-dd32cd343a6c,2024-05-12T08:57,9,183.42,Cash,Pending
88738a3f-2fe9-45ed-b401-c3106dc5d24f,3100bb83-491a-41e5-9f9b-923259ac5997,2024-04-26T08:57,6,150.90,Online,Cancelled
b71d68ad-1fb2-41f2-91ac-ee1fd0d97205,0986ffe3-1c58-407d-a4e8-b978814f622c,2024-10-30T08:57,5,43.05,Online,Cancelled
31afb940-a008-4609-9f62-c4a5821453c1,0164dd5d-2ea8-4790-8109-18e95ade1240,2025-09-15T08:57,1,17.55,Online,Pending
1456e5df-fc10-41d9-b213-452fbe7df082,919de531-031b-4706-955a-a1d11fc3d898,2024-03-10T08:57,1,7.65,Card,Cancelled
16add1ad-0730-4646-8a87-381ae445acf4,f6145e0e-9f06-40fd-9ec7-ebd95888c9c0,2023-11-28T08:57,2,31.34,Card,Cancelled
b985bd06-9c0d-4841-a6de-4fc76e21f3ef,792198d2-605e-431f-ab10-13847f5046f1,2024-07-04T08:57,7,85.82,Online,Completed
ae078a33-1722-41b5-b5cc-5b809ce5fdea,908e593b-b660-4850-8b44-a4c80e9bc400,2025-02-27T08:57,3,88.98,Cash,Completed
7be66670-f5fd-4250-8488-103da0b1ef0e,12d292c1-264f-4ccb-a02d-b7e861d00fda,2025-08-08T08:57,7,144.48,Cash,Pending
cf2998f2-5fe4-4c93-9395-61aed899e098,f6145e0e-9f06-40fd-9ec7-ebd95888c9c0,2024-01-31T08:57,4,89.64,Online,Completed
a6dc7fe0-71b0-4cfb-b104-857e19e84cc3,a97e7bea-6faa-4a4c-b60c-9fad4c5b7d25,2024-11-02T08:57,6,46.26,Online,Cancelled
ebf4d5ea-0bc9-4da7-8d88-3afe9d4741f8,8485de54-d0d8-4768-86bb-66d240093d10,2025-07-01T08:57,2,20.48,Cash,Completed
0e682b9a-9352-4ee9-9071-2b5882ddbff7,00b656a8-5be6-4617-b05e-4e1e7324fce8,2025-07-17T08:57,7,174.16,Online,Pending
d5e9a390-6ceb-4494-8d46-a76f8af840f5,ba706436-1bd5-4886-a397-70faa7d15ad5,2023-11-01T08:57,7,187.88,Cash,Completed
7817ef8b-a653-470f-99fb-dfdc7bb92565,0cfb71c9-7628-4ed3-b717-bd6637a33684,2024-12-06T08:57,8,71.28,Cash,Cancelled
efdc8cf8-c5a1-4d3a-a461-c32d59453e9e,7724772b-216a-45cc-986b-291e527fda4f,2025-05-28T08:57,4,77.80,Online,Completed
6e194e86-b35a-4e42-b88d-ce547c7deddc,c625061f-b823-4a6d-91f6-b4d96ef8d8d0,2025-06-22T08:57,1,19.12,Online,Pending
